user_id,age,tenure_months,archetype,monthly_logins,supercoins_earned,supercoins_redeemed,redemption_category,engagement_score_before,engagement_score_after
1227,47,22,Wellness Focused,15,210.7,109.6,Groceries,10.7,12.06
1228,21,11,Deal Hunter,21,238.6,103.3,Fitness,13.92,17.71
1229,35,2,Convenience Seeker,24,245.9,223.6,Food Delivery,16.7,20.78
1230,54,44,Convenience Seeker,20,298.2,171.6,Food Delivery,14.7,17.22
1231,42,12,Wellness Focused,10,65.4,32.5,Fitness,5.98,6.46
1232,18,30,Deal Hunter,20,257.9,193.6,Electronics,14.52,17.92
1233,32,36,Tech Enthusiast,20,318.6,265.4,Discount Vouchers,15.84,17.27
1234,26,18,Wellness Focused,9,145.3,118.3,Groceries,7.14,8.04
1235,32,26,Deal Hunter,13,382.3,304.0,Electronics,13.36,16.68
1236,41,7,Deal Hunter,20,367.9,157.4,Discount Vouchers,15.25,18.84
1237,21,1,Convenience Seeker,15,229.7,190.7,Food Delivery,11.7,14.4
1238,29,26,Tech Enthusiast,9,471.7,318.9,Electronics,12.41,13.74
1239,54,23,Tech Enthusiast,10,449.8,340.5,Streaming,12.9,15.01
1240,54,26,Convenience Seeker,25,336.5,311.6,Streaming,18.98,23.77
1241,23,45,Tech Enthusiast,12,404.7,342.3,Discount Vouchers,13.47,15.35
1242,41,6,Deal Hunter,26,352.3,300.9,Discount Vouchers,19.53,24.21
1243,28,6,Deal Hunter,16,522.3,261.1,Discount Vouchers,15.83,19.71
1244,30,44,Tech Enthusiast,12,391.4,259.1,Food Delivery,12.5,13.6
1245,51,8,Wellness Focused,16,176.1,162.4,Fitness,11.38,12.45
1246,42,24,Convenience Seeker,25,250.5,180.5,Food Delivery,16.81,21.21
1247,24,22,Wellness Focused,10,174.6,79.7,Fitness,7.54,8.77
1248,21,19,Tech Enthusiast,14,443.5,355.9,Streaming,14.99,16.98
1249,25,37,Wellness Focused,16,183.5,77.7,Fitness,10.61,11.5
1250,37,18,Tech Enthusiast,12,328.1,265.2,Electronics,11.93,13.85
1251,46,31,Wellness Focused,10,181.1,160.1,Groceries,8.41,9.24
1252,27,37,Deal Hunter,17,288.4,182.8,Discount Vouchers,13.21,16.76
1253,51,30,Tech Enthusiast,20,306.3,192.2,Electronics,14.99,16.6
1254,43,42,Deal Hunter,12,388.7,220.5,Electronics,12.09,15.1
1255,20,33,Tech Enthusiast,12,378.1,333.6,Food Delivery,13.12,14.68
1256,23,10,Convenience Seeker,23,283.0,198.5,Food Delivery,16.32,19.58
1257,22,37,Wellness Focused,12,0.0,0.0,Fitness,6.0,6.5
1258,22,12,Convenience Seeker,28,289.9,221.5,Food Delivery,19.11,22.85
1259,40,30,Deal Hunter,24,301.2,170.2,Groceries,16.71,20.87
1260,26,27,Deal Hunter,21,226.7,144.6,Streaming,14.21,17.92
1261,52,39,Tech Enthusiast,16,376.9,304.5,Electronics,14.81,16.66
1262,37,9,Tech Enthusiast,15,368.8,347.4,Streaming,14.66,17.2
1263,52,21,Deal Hunter,19,365.0,152.9,Discount Vouchers,14.68,17.64
1264,35,12,Tech Enthusiast,12,415.4,175.9,Streaming,11.91,12.92
1265,34,29,Tech Enthusiast,11,318.7,202.5,Electronics,10.71,11.91
1266,41,33,Wellness Focused,19,206.3,157.4,Discount Vouchers,13.14,14.46
1267,20,43,Deal Hunter,18,195.8,119.9,Electronics,12.16,15.67
1268,49,15,Tech Enthusiast,8,342.5,325.3,Electronics,10.68,12.01
1269,52,2,Convenience Seeker,20,260.9,132.4,Streaming,13.93,16.32
1270,30,39,Tech Enthusiast,20,372.5,150.6,Electronics,15.23,16.92
1271,42,44,Tech Enthusiast,17,481.5,243.0,Electronics,15.74,17.82
1272,26,18,Tech Enthusiast,13,420.2,373.0,Fitness,14.43,15.84
1273,21,3,Wellness Focused,14,217.6,104.4,Fitness,10.22,11.83
1274,31,7,Deal Hunter,22,360.0,238.8,Fitness,16.99,19.87
1275,54,43,Deal Hunter,21,293.4,185.0,Groceries,15.28,18.6
1276,51,18,Deal Hunter,15,256.1,196.2,Fitness,12.02,14.7
1277,28,44,Deal Hunter,20,317.0,136.3,Electronics,14.53,17.59
1278,20,38,Convenience Seeker,23,312.0,237.9,Food Delivery,17.0,20.74
1279,45,37,Wellness Focused,13,166.0,98.8,Discount Vouchers,9.15,9.88
1280,46,33,Tech Enthusiast,17,445.5,405.1,Electronics,17.01,19.54
1281,26,44,Deal Hunter,18,318.4,276.0,Electronics,14.94,19.23
1282,20,31,Convenience Seeker,22,166.8,103.4,Discount Vouchers,13.7,16.95
1283,42,11,Deal Hunter,15,231.9,219.4,Electronics,12.01,14.95
1284,51,4,Deal Hunter,15,413.7,177.3,Electronics,13.41,16.63
1285,29,18,Deal Hunter,16,249.9,208.4,Streaming,12.58,15.93
1286,26,4,Wellness Focused,8,141.7,90.5,Discount Vouchers,6.32,6.9
1287,32,34,Deal Hunter,20,375.1,239.4,Streaming,16.15,19.79
1288,42,29,Wellness Focused,9,108.4,53.5,Groceries,6.12,6.55
1289,22,24,Deal Hunter,15,279.0,190.6,Streaming,12.2,15.24
1290,28,22,Tech Enthusiast,11,397.3,177.4,Discount Vouchers,11.25,12.36
1291,51,2,Tech Enthusiast,15,389.5,287.9,Food Delivery,14.27,15.82
1292,41,44,Tech Enthusiast,18,351.8,187.4,Fitness,14.39,17.17
1293,32,6,Tech Enthusiast,18,398.4,318.2,Electronics,16.17,18.6
1294,25,42,Tech Enthusiast,13,450.7,330.9,Electronics,14.32,16.35
1295,22,25,Tech Enthusiast,18,402.6,326.3,Food Delivery,16.29,18.06
1296,43,21,Wellness Focused,16,140.5,114.1,Fitness,10.55,11.85
1297,35,16,Deal Hunter,22,376.8,191.5,Groceries,16.68,20.17
1298,23,31,Deal Hunter,18,422.4,169.1,Streaming,14.92,17.82
1299,54,14,Deal Hunter,10,377.3,226.8,Discount Vouchers,11.04,13.51
1300,30,39,Wellness Focused,12,112.6,102.0,Electronics,8.15,8.68
1301,45,28,Convenience Seeker,19,194.2,139.4,Electronics,12.84,15.59
1302,22,32,Tech Enthusiast,18,436.2,349.0,Electronics,16.85,19.23
1303,30,28,Tech Enthusiast,13,420.3,371.4,Discount Vouchers,14.42,16.39
1304,34,9,Convenience Seeker,21,186.5,167.6,Food Delivery,14.04,17.09
1305,49,45,Convenience Seeker,19,277.2,191.5,Groceries,14.19,17.26
1306,46,22,Tech Enthusiast,14,415.9,290.1,Streaming,14.06,15.6
1307,20,32,Deal Hunter,18,408.7,354.7,Streaming,16.63,20.86
1308,51,5,Wellness Focused,17,153.9,129.9,Fitness,11.34,12.58
1309,44,23,Deal Hunter,14,403.2,316.3,Electronics,14.2,17.35
1310,30,5,Wellness Focused,16,265.8,194.7,Streaming,12.6,13.72
1311,50,42,Deal Hunter,12,279.6,206.8,Discount Vouchers,10.86,13.74
1312,23,32,Tech Enthusiast,12,431.2,258.6,Food Delivery,12.9,14.07
1313,41,10,Convenience Seeker,21,247.3,213.3,Electronics,15.11,18.28
1314,36,39,Deal Hunter,20,304.9,225.5,Groceries,15.3,18.92
1315,33,15,Deal Hunter,26,334.8,175.1,Electronics,18.1,22.43
1316,45,7,Convenience Seeker,18,212.6,113.1,Discount Vouchers,12.26,14.61
1317,50,29,Tech Enthusiast,16,314.3,274.6,Streaming,13.89,15.87
1318,30,47,Wellness Focused,18,148.1,110.2,Fitness,11.58,12.19
1319,42,3,Convenience Seeker,19,330.9,204.9,Discount Vouchers,14.86,17.94
1320,53,19,Deal Hunter,23,307.8,154.8,Groceries,16.13,19.49
1321,44,10,Convenience Seeker,17,258.6,190.2,Groceries,12.99,15.99
1322,24,28,Wellness Focused,12,227.6,114.1,Fitness,9.42,10.0
1323,22,29,Wellness Focused,23,84.2,55.4,Fitness,12.9,13.26
1324,48,15,Deal Hunter,27,346.3,267.6,Electronics,19.64,23.35
1325,40,35,Wellness Focused,14,280.2,199.2,Fitness,11.79,12.95
1326,27,6,Wellness Focused,17,185.5,168.3,Groceries,12.04,12.68
1327,49,12,Tech Enthusiast,14,294.6,124.3,Electronics,11.19,12.21
1328,47,47,Tech Enthusiast,14,405.4,224.6,Streaming,13.3,14.75
1329,48,38,Wellness Focused,9,216.6,93.4,Electronics,7.6,8.48
1330,35,13,Wellness Focused,9,186.7,94.7,Discount Vouchers,7.31,7.87
1331,53,29,Deal Hunter,25,336.3,157.5,Discount Vouchers,17.44,21.52
1332,19,19,Tech Enthusiast,20,433.6,348.1,Electronics,17.82,20.02
1333,31,3,Convenience Seeker,29,204.1,123.1,Streaming,17.77,20.55
1334,30,8,Deal Hunter,12,271.6,246.8,Streaming,11.18,14.0
1335,46,8,Convenience Seeker,12,237.8,98.2,Food Delivery,9.36,11.86
1336,29,20,Tech Enthusiast,16,433.6,329.1,Food Delivery,15.63,16.85
1337,19,47,Deal Hunter,19,248.7,232.2,Discount Vouchers,14.31,17.37
1338,49,4,Convenience Seeker,19,383.4,190.4,Discount Vouchers,15.24,17.71
1339,30,21,Convenience Seeker,18,114.6,73.7,Food Delivery,10.88,12.99
1340,44,3,Deal Hunter,26,217.6,171.0,Fitness,16.89,20.21
1341,34,45,Deal Hunter,21,353.2,264.3,Electronics,16.68,21.31
1342,48,8,Tech Enthusiast,12,438.1,311.6,Electronics,13.5,15.83
1343,51,23,Tech Enthusiast,17,405.7,235.2,Discount Vouchers,14.91,17.16
1344,41,16,Deal Hunter,17,360.6,288.6,Discount Vouchers,14.99,19.01
1345,52,13,Tech Enthusiast,20,444.1,337.2,Electronics,17.81,20.19
1346,23,3,Wellness Focused,10,180.0,88.1,Groceries,7.68,8.7
1347,36,9,Convenience Seeker,29,276.1,256.8,Discount Vouchers,19.83,23.62
1348,47,14,Wellness Focused,5,0.0,0.0,Fitness,2.5,2.71
1349,24,13,Tech Enthusiast,9,402.0,277.0,Streaming,11.29,12.98
1350,27,7,Convenience Seeker,23,257.1,222.8,Discount Vouchers,16.3,19.37
1351,49,15,Deal Hunter,19,434.8,327.0,Groceries,17.12,22.33
1352,51,7,Tech Enthusiast,21,360.5,158.9,Electronics,15.69,18.23
1353,45,38,Wellness Focused,13,177.8,120.7,Fitness,9.49,10.28
1354,32,34,Deal Hunter,15,405.4,336.2,Discount Vouchers,14.92,18.43
1355,47,41,Convenience Seeker,22,293.6,230.5,Food Delivery,16.24,19.42
1356,54,22,Convenience Seeker,18,261.5,244.2,Discount Vouchers,14.06,16.56
1357,46,24,Tech Enthusiast,16,467.7,193.5,Fitness,14.61,16.9
1358,39,37,Convenience Seeker,26,212.4,115.5,Food Delivery,16.28,19.11
1359,21,44,Deal Hunter,19,423.5,297.3,Electronics,16.71,20.67
1360,37,1,Wellness Focused,17,218.5,161.9,Fitness,12.3,13.25
1361,49,10,Convenience Seeker,23,162.4,89.5,Food Delivery,14.02,16.59
1362,53,43,Deal Hunter,18,283.7,242.5,Groceries,14.26,18.01
1363,21,16,Convenience Seeker,25,130.5,64.0,Groceries,14.44,17.62
1364,44,46,Tech Enthusiast,11,457.7,183.3,Food Delivery,11.91,13.33
1365,34,8,Deal Hunter,12,353.8,326.9,Electronics,12.81,16.32
1366,29,25,Wellness Focused,12,152.4,93.8,Fitness,8.46,9.45
1367,39,12,Deal Hunter,13,392.0,363.3,Electronics,14.05,17.47
1368,34,25,Deal Hunter,16,315.0,174.1,Streaming,12.89,16.33
1369,27,17,Convenience Seeker,19,417.4,181.5,Discount Vouchers,15.49,19.25
1370,18,26,Deal Hunter,19,248.0,204.6,Fitness,14.03,17.58
1371,39,46,Tech Enthusiast,18,448.5,385.6,Electronics,17.34,19.74
1372,43,14,Deal Hunter,16,296.2,198.6,Streaming,12.95,15.31
1373,35,41,Wellness Focused,9,139.4,61.4,Fitness,6.51,7.21
1374,31,36,Deal Hunter,18,309.6,235.2,Electronics,14.45,18.12
1375,46,23,Tech Enthusiast,12,432.0,216.1,Discount Vouchers,12.48,14.22
1376,29,43,Wellness Focused,18,183.5,159.1,Fitness,12.43,13.34
1377,53,6,Wellness Focused,13,220.7,121.5,Electronics,9.92,10.71
1378,52,47,Deal Hunter,20,356.4,308.7,Discount Vouchers,16.65,21.01
1379,29,5,Convenience Seeker,29,347.1,220.3,Food Delivery,20.17,23.97
1380,24,43,Deal Hunter,21,247.9,180.5,Streaming,14.78,18.41
1381,46,25,Tech Enthusiast,15,316.6,264.1,Electronics,13.31,14.2
1382,28,18,Convenience Seeker,19,255.9,108.1,Food Delivery,13.14,15.76
1383,50,13,Wellness Focused,12,132.4,112.7,Streaming,8.45,9.5
1384,23,43,Wellness Focused,11,232.4,110.7,Streaming,8.93,9.9
1385,32,14,Convenience Seeker,22,195.9,117.0,Electronics,14.13,16.9
1386,49,28,Wellness Focused,16,147.0,97.0,Streaming,10.44,11.16
1387,28,18,Wellness Focused,11,160.1,142.9,Discount Vouchers,8.53,8.92
1388,40,28,Wellness Focused,11,285.9,117.9,Electronics,9.54,10.27
1389,43,27,Convenience Seeker,26,386.5,273.4,Discount Vouchers,19.6,24.13
1390,51,32,Convenience Seeker,22,191.5,144.3,Food Delivery,14.36,17.21
1391,51,47,Deal Hunter,15,188.3,108.1,Electronics,10.46,13.19
1392,46,9,Tech Enthusiast,12,375.6,210.2,Electronics,11.86,13.91
1393,21,40,Wellness Focused,9,177.8,119.1,Fitness,7.47,8.24
1394,34,32,Convenience Seeker,29,257.5,129.5,Groceries,18.37,22.51
1395,52,20,Tech Enthusiast,14,404.9,266.2,Fitness,13.71,15.96
1396,30,28,Deal Hunter,18,369.0,302.8,Groceries,15.72,18.83
1397,32,33,Tech Enthusiast,11,385.8,333.7,Electronics,12.7,14.06
1398,46,4,Tech Enthusiast,16,422.8,258.7,Streaming,14.82,16.0
1399,46,46,Tech Enthusiast,22,448.7,331.8,Electronics,18.8,20.22
1400,28,34,Tech Enthusiast,12,423.2,169.3,Electronics,11.92,13.29
1401,49,3,Convenience Seeker,16,300.5,211.2,Discount Vouchers,13.12,15.64
1402,19,26,Deal Hunter,12,217.5,203.7,Discount Vouchers,10.21,12.09
1403,31,8,Wellness Focused,8,186.9,106.8,Fitness,6.94,7.73
1404,37,6,Deal Hunter,22,333.8,242.7,Streaming,16.76,20.54
1405,39,16,Deal Hunter,20,310.1,254.0,Electronics,15.64,20.07
1406,28,24,Wellness Focused,11,144.1,105.9,Fitness,8.0,8.84
1407,44,39,Deal Hunter,12,347.7,219.1,Groceries,11.67,14.53
1408,20,30,Tech Enthusiast,16,417.4,202.0,Electronics,14.19,15.95
1409,34,45,Tech Enthusiast,18,406.8,266.5,Fitness,15.73,17.72
1410,45,13,Tech Enthusiast,8,390.3,219.4,Electronics,10.1,11.53
1411,46,5,Wellness Focused,12,162.6,127.3,Electronics,8.9,10.03
1412,38,25,Tech Enthusiast,10,364.1,234.1,Food Delivery,10.98,11.97
1413,33,20,Tech Enthusiast,12,381.5,330.9,Streaming,13.12,14.5
1414,54,18,Wellness Focused,12,123.6,62.6,Fitness,7.86,8.72
1415,37,47,Deal Hunter,21,296.8,186.9,Streaming,15.34,19.0
1416,23,18,Tech Enthusiast,15,431.9,305.2,Electronics,14.87,17.16
1417,36,2,Tech Enthusiast,12,459.2,215.5,Electronics,12.75,14.15
1418,22,10,Convenience Seeker,18,256.9,185.8,Food Delivery,13.43,16.63
1419,20,45,Deal Hunter,12,315.3,176.6,Groceries,10.92,13.37
1420,18,47,Wellness Focused,9,188.6,99.3,Fitness,7.38,8.05
1421,32,12,Deal Hunter,14,379.0,181.2,Fitness,12.6,16.04
1422,51,47,Tech Enthusiast,12,396.5,234.9,Electronics,12.31,14.12
1423,52,13,Tech Enthusiast,14,437.8,398.8,Food Delivery,15.37,18.28
1424,42,47,Deal Hunter,21,342.2,142.7,Discount Vouchers,15.35,19.47
1425,41,11,Wellness Focused,13,142.6,123.9,Fitness,9.17,10.44
1426,29,19,Deal Hunter,15,362.4,224.2,Discount Vouchers,13.37,16.46
1427,35,35,Wellness Focused,16,55.7,39.5,Electronics,8.95,10.19
1428,32,39,Deal Hunter,17,383.7,261.7,Discount Vouchers,14.95,18.57
1429,33,26,Wellness Focused,10,108.4,98.5,Streaming,7.07,7.31
1430,44,46,Convenience Seeker,22,251.7,207.3,Food Delivery,15.59,18.93
1431,25,14,Deal Hunter,25,369.7,348.2,Streaming,19.68,24.73
1432,42,45,Convenience Seeker,21,234.4,196.2,Food Delivery,14.81,17.29
1433,34,44,Deal Hunter,15,334.1,188.0,Discount Vouchers,12.72,15.91
1434,46,24,Convenience Seeker,15,310.7,288.8,Groceries,13.5,16.25
1435,25,41,Deal Hunter,27,430.9,405.5,Discount Vouchers,21.86,27.9
1436,32,1,Convenience Seeker,20,259.1,121.2,Discount Vouchers,13.8,16.74
1437,44,43,Tech Enthusiast,23,420.8,376.8,Electronics,19.48,22.01
1438,24,22,Tech Enthusiast,7,412.4,315.6,Discount Vouchers,10.78,11.75
1439,20,23,Tech Enthusiast,10,396.7,359.9,Streaming,12.57,13.46
1440,46,19,Tech Enthusiast,21,329.3,297.5,Electronics,16.77,19.59
1441,41,18,Deal Hunter,22,252.8,225.0,Electronics,15.78,19.75
1442,20,12,Deal Hunter,19,319.1,283.0,Discount Vouchers,15.52,19.13
1443,37,28,Convenience Seeker,21,280.5,130.3,Discount Vouchers,14.61,17.78
1444,32,28,Tech Enthusiast,9,485.7,232.6,Streaming,11.68,13.12
1445,42,33,Tech Enthusiast,11,397.4,184.7,Fitness,11.32,12.11
1446,47,19,Deal Hunter,16,411.7,185.3,Discount Vouchers,13.97,17.75
1447,31,28,Convenience Seeker,25,187.7,111.6,Groceries,15.49,19.12
1448,24,37,Deal Hunter,12,332.6,258.2,Discount Vouchers,11.91,14.65
1449,34,26,Wellness Focused,15,164.0,97.6,Groceries,10.12,11.12
1450,37,35,Wellness Focused,11,101.2,80.6,Groceries,7.32,7.92
1451,53,34,Deal Hunter,13,218.4,185.9,Discount Vouchers,10.54,13.65
1452,26,35,Convenience Seeker,19,233.9,179.3,Discount Vouchers,13.63,16.85
1453,39,40,Wellness Focused,12,158.4,103.9,Streaming,8.62,9.27
1454,19,16,Wellness Focused,16,126.7,71.3,Groceries,9.98,11.16
1455,41,38,Deal Hunter,16,365.7,171.3,Discount Vouchers,13.37,16.23
1456,25,13,Tech Enthusiast,6,385.7,259.0,Electronics,9.45,10.45
1457,28,23,Convenience Seeker,23,200.8,159.8,Food Delivery,15.11,17.93
1458,30,22,Tech Enthusiast,17,395.8,277.7,Electronics,15.24,16.94
1459,34,16,Tech Enthusiast,12,372.1,296.5,Electronics,12.69,13.75
1460,25,28,Deal Hunter,25,418.8,244.7,Groceries,19.14,24.5
1461,38,35,Deal Hunter,15,301.1,131.5,Electronics,11.83,14.74
1462,35,45,Wellness Focused,7,124.9,103.0,Fitness,5.78,6.63
1463,47,46,Deal Hunter,20,418.7,218.1,Electronics,16.37,20.22
1464,35,8,Tech Enthusiast,18,453.5,335.1,Fitness,16.89,18.34
1465,48,44,Wellness Focused,11,186.4,157.0,Fitness,8.93,10.1
1466,49,22,Tech Enthusiast,12,362.2,172.6,Electronics,11.35,12.91
1467,28,21,Deal Hunter,21,366.0,266.9,Groceries,16.83,20.74
1468,42,26,Deal Hunter,16,232.2,180.9,Discount Vouchers,12.13,15.48
1469,50,40,Wellness Focused,11,221.6,179.6,Streaming,9.51,10.08
1470,25,21,Deal Hunter,11,335.0,161.2,Discount Vouchers,10.46,13.28
1471,28,25,Wellness Focused,14,239.4,204.4,Fitness,11.44,12.83
1472,39,41,Tech Enthusiast,14,268.4,121.2,Electronics,10.9,12.39
1473,41,1,Convenience Seeker,22,204.8,140.4,Food Delivery,14.45,16.7
1474,34,6,Wellness Focused,13,120.0,77.3,Fitness,8.47,9.56
1475,29,23,Deal Hunter,8,252.9,132.0,Discount Vouchers,7.85,9.91
1476,49,23,Deal Hunter,18,345.5,195.6,Discount Vouchers,14.41,17.98
1477,32,43,Tech Enthusiast,13,392.3,192.4,Streaming,12.35,13.94
1478,33,43,Tech Enthusiast,22,357.7,226.8,Electronics,16.84,18.46
1479,39,23,Convenience Seeker,15,193.8,81.3,Streaming,10.25,11.96
1480,45,32,Tech Enthusiast,18,352.3,313.2,Electronics,15.66,17.33
1481,37,30,Convenience Seeker,21,311.9,152.8,Food Delivery,15.15,17.46
1482,50,13,Deal Hunter,21,316.0,280.4,Discount Vouchers,16.46,19.65
1483,27,43,Deal Hunter,21,369.9,323.6,Electronics,17.43,21.38
1484,49,18,Tech Enthusiast,17,569.9,369.5,Streaming,17.89,19.5
1485,50,23,Deal Hunter,21,318.9,214.9,Discount Vouchers,15.84,19.53
1486,19,15,Convenience Seeker,28,175.0,99.0,Food Delivery,16.74,20.12
1487,50,33,Convenience Seeker,24,251.8,238.8,Electronics,16.91,19.56
1488,50,21,Wellness Focused,10,292.7,225.1,Discount Vouchers,10.18,11.45
1489,30,39,Convenience Seeker,26,325.2,300.3,Food Delivery,19.26,23.7
1490,47,23,Deal Hunter,28,281.2,176.7,Groceries,18.58,21.82
1491,50,27,Deal Hunter,14,301.8,267.3,Groceries,12.69,16.25
1492,30,45,Wellness Focused,14,226.5,146.4,Fitness,10.73,11.98
1493,43,44,Wellness Focused,7,208.8,183.0,Streaming,7.42,8.18
1494,39,18,Convenience Seeker,14,307.1,145.0,Groceries,11.52,14.33
1495,19,24,Wellness Focused,15,165.7,124.3,Groceries,10.4,11.47
1496,43,47,Deal Hunter,16,343.3,265.5,Streaming,14.09,17.14
1497,32,40,Tech Enthusiast,13,391.7,298.0,Streaming,13.4,14.54
1498,51,42,Convenience Seeker,21,343.6,221.9,Food Delivery,16.16,19.34
1499,28,7,Deal Hunter,20,228.4,177.3,Discount Vouchers,14.06,17.38
1500,20,20,Convenience Seeker,25,168.6,89.6,Discount Vouchers,15.08,17.33
1501,23,27,Tech Enthusiast,21,367.1,267.2,Electronics,16.84,18.85
1502,26,6,Tech Enthusiast,18,369.3,260.3,Streaming,15.3,17.99
1503,23,27,Deal Hunter,20,228.4,131.4,Discount Vouchers,13.6,17.07
1504,26,9,Wellness Focused,13,77.6,64.3,Fitness,7.92,8.39
1505,48,45,Deal Hunter,21,384.1,170.7,Streaming,16.05,20.05
1506,49,31,Deal Hunter,17,310.0,153.2,Fitness,13.13,16.56
1507,29,21,Convenience Seeker,27,245.4,161.8,Discount Vouchers,17.57,21.63
1508,25,26,Wellness Focused,14,183.4,163.3,Groceries,10.47,11.7
1509,25,40,Wellness Focused,16,275.9,197.6,Streaming,12.74,14.46
1510,45,45,Deal Hunter,20,327.0,282.2,Electronics,16.09,20.32
1511,37,13,Deal Hunter,15,313.3,214.5,Discount Vouchers,12.78,15.75
1512,24,23,Convenience Seeker,20,221.7,184.5,Discount Vouchers,14.06,17.01
1513,28,20,Deal Hunter,19,355.9,206.2,Groceries,15.12,18.64
1514,37,37,Deal Hunter,18,316.1,268.2,Discount Vouchers,14.84,18.58
1515,33,28,Deal Hunter,19,419.1,260.2,Discount Vouchers,16.29,20.56
1516,21,17,Convenience Seeker,14,250.4,177.1,Groceries,11.27,13.5
1517,23,28,Deal Hunter,27,380.5,189.0,Discount Vouchers,19.2,23.98
1518,39,41,Convenience Seeker,31,217.3,197.0,Food Delivery,19.64,23.28
1519,43,2,Deal Hunter,20,276.7,217.5,Discount Vouchers,14.94,18.39
1520,20,25,Deal Hunter,12,210.4,183.5,Discount Vouchers,9.94,12.31
1521,31,41,Wellness Focused,11,227.7,117.1,Discount Vouchers,8.95,9.69
1522,28,6,Deal Hunter,19,317.7,138.9,Groceries,14.07,18.01
1523,35,11,Wellness Focused,13,218.4,127.9,Discount Vouchers,9.96,11.13
1524,29,38,Deal Hunter,18,421.8,288.6,Groceries,16.1,20.32
1525,40,6,Convenience Seeker,17,209.2,176.0,Discount Vouchers,12.35,15.03
1526,29,45,Deal Hunter,19,260.1,161.0,Groceries,13.71,17.07
1527,30,11,Deal Hunter,18,272.8,149.6,Discount Vouchers,13.22,15.91
1528,42,14,Convenience Seeker,17,133.8,80.9,Discount Vouchers,10.65,13.14
1529,36,2,Tech Enthusiast,14,398.4,313.5,Streaming,14.12,16.84
1530,53,40,Deal Hunter,23,373.1,218.2,Fitness,17.41,21.93
1531,25,3,Convenience Seeker,21,262.9,246.8,Streaming,15.6,18.35
1532,46,35,Wellness Focused,7,85.7,42.6,Fitness,4.78,5.34
1533,49,33,Convenience Seeker,24,238.6,194.3,Food Delivery,16.33,19.2
1534,35,24,Tech Enthusiast,12,417.5,302.3,Discount Vouchers,13.2,14.73
1535,23,19,Deal Hunter,19,377.8,199.5,Discount Vouchers,15.27,17.83
1536,35,18,Tech Enthusiast,15,457.8,372.9,Electronics,15.81,18.52
1537,36,24,Convenience Seeker,21,239.3,154.6,Food Delivery,14.44,17.47
1538,39,45,Deal Hunter,24,299.2,231.9,Discount Vouchers,17.31,21.76
1539,54,35,Tech Enthusiast,11,445.6,340.6,Streaming,13.36,15.41
1540,49,1,Convenience Seeker,18,224.4,103.4,Discount Vouchers,12.28,14.91
1541,20,36,Convenience Seeker,19,311.3,268.4,Electronics,15.3,18.81
1542,45,25,Wellness Focused,13,140.5,108.8,Fitness,8.99,10.26
1543,27,45,Convenience Seeker,27,353.1,292.8,Food Delivery,19.96,23.93
1544,52,43,Deal Hunter,16,334.1,215.9,Groceries,13.5,16.07
1545,46,34,Wellness Focused,13,62.4,31.7,Fitness,7.44,8.0
1546,32,25,Deal Hunter,20,358.4,207.7,Fitness,15.66,19.71
1547,50,16,Tech Enthusiast,12,425.3,381.0,Electronics,14.06,15.45
1548,24,34,Tech Enthusiast,16,439.2,402.2,Fitness,16.41,18.51
1549,29,29,Convenience Seeker,17,395.1,262.8,Discount Vouchers,15.08,19.23
1550,47,19,Convenience Seeker,27,244.3,137.9,Streaming,17.32,21.33
1551,38,23,Deal Hunter,16,226.9,181.9,Groceries,12.09,14.26
1552,48,19,Deal Hunter,18,396.1,325.3,Fitness,16.21,21.23
1553,41,25,Tech Enthusiast,14,303.2,257.3,Streaming,12.6,14.75
1554,37,16,Deal Hunter,16,275.2,114.8,Groceries,11.9,14.99
1555,54,9,Convenience Seeker,16,262.5,106.4,Groceries,11.69,14.08
1556,21,1,Tech Enthusiast,18,356.1,212.4,Discount Vouchers,14.68,15.98
1557,45,42,Tech Enthusiast,12,406.2,196.5,Food Delivery,12.03,13.46
1558,37,19,Convenience Seeker,17,251.9,212.2,Food Delivery,13.14,14.99
1559,41,33,Convenience Seeker,22,352.1,244.1,Food Delivery,16.96,20.84
1560,49,34,Wellness Focused,6,34.7,29.6,Fitness,3.64,4.02
1561,53,16,Tech Enthusiast,11,415.2,206.5,Electronics,11.72,12.98
1562,51,44,Wellness Focused,7,124.8,92.9,Discount Vouchers,5.68,6.42
1563,53,40,Convenience Seeker,22,226.2,162.7,Food Delivery,14.89,18.02
1564,19,18,Deal Hunter,17,360.8,211.9,Groceries,14.23,18.34
1565,32,34,Deal Hunter,18,351.1,240.3,Electronics,14.91,18.29
1566,51,25,Convenience Seeker,22,280.6,203.1,Streaming,15.84,19.67
1567,53,45,Tech Enthusiast,12,334.5,297.5,Streaming,12.32,14.0
